post_id,label
1kbi1cb,0
1kb36q9,0
1kav2ur,0
1kann5p,0
1kahzbp,0
1kagsn1,0
1ka8rkr,0
1ka4m62,0
1k9mcme,0
1k998h2,0
1k848dl,0
1k6m6v8,0
1k6m4q6,0
1k6l475,0
1k6hxo7,0
1k67tfo,0
1k4xw4z,0
1k4r220,0
1k471bu,0
1k2xtuz,0
1k2u0vr,0
1k2n5e5,0
1k1xghi,0
1k0y85c,0
1k0prou,0
1k0g7i4,0
1jzz3h0,0
1jz8bth,0
1jyvpbi,1
1jyhjp5,0
1jy11vr,0
1jxhl4k,0
1jxhjld,0
1jxhgbx,0
1jx4s7z,0
1jwa087,0
1jve5m7,0
1juwqmu,0
1jupiqe,0
1juosfo,0
1juafpi,0
1ju4en2,0
1ju2wtn,0
1jtwxys,0
1jtn4rr,0
1jti422,1
1jtgxbu,1
1jtetvb,0
1jta32t,0
1jt8992,0
1jt58ad,0
1jt1div,0
1jsr03r,0
1jsg5h3,0
1jrt3a2,0
1jrmbi4,0
1jr6gtb,0
1jqcxb7,0
1jq2dwb,0
1jpwu9s,0
1jpj8of,0
1jpgnpx,0
1jo410z,0
1jnu3u9,0
1jnairq,0
1jna76t,0
1jmhxjq,0
1jlq3os,0
1jlnxdr,0
1jlnwiw,0
1jlll4b,0
1jkx6k9,0
1jkudr9,0
1jklm7b,0
1jk0a92,0
1jjtobb,0
1jim8c8,0
1jim5mz,0
1jii82e,0
1jieibi,0
1jibpmy,0
1ji4v7i,0
1jhw6sn,0
1jhps52,0
1jhn8tp,0
1jhar6l,0
1jh2de6,0
1jh28yj,0
1jh0e5d,0
1jgwt9c,0
1jgvg8o,0
1jgsqo1,0
1jgc5aw,0
1jfykks,0
1jfvzpg,0
1jf32td,0
1jf2klu,0
1jf0odn,0
1jf0fnv,0
1jezpcg,0
1jejdj4,0
1jdxhfd,0
1jdw1q1,0
1jdvsn1,0
1jdffh5,0
1jbr0fb,0
1jbfas9,0
1jb63ar,0
1javktd,0
1jala3k,0
1jabwk1,0
1jab1uw,0
1ja583j,0
1j9trej,0
1j9ogxy,0
1j99ikw,0
1j8grb6,0
1j8fq9b,0
1j7ybiz,0
1j7f65s,0
1j7d7rp,0
1j7cx3b,0
1j76ptj,0
1j738c6,0
1j6pk4i,0
1j604wh,0
1j5uvrr,1
1j5idkx,0
1j3n6hd,0
1j3jjeq,0
1j357ll,0
1j2mznp,0
1j1xtex,0
1j1xpvs,0
1j1ot5o,0
1j1oq5e,0
1j1jov1,0
1j0gppa,0
1iyi9zt,0
1iyeprs,0
1ixunvr,0
1ixknnf,0
1iwlzpj,0
1iwlbdr,0
1iw4bdm,0
1iv7vek,0
1iv7t8r,0
1iv10tq,0
1iux2uc,0
1iusqx0,0
1iud3th,0
1itrcx8,0
1it6eog,0
1it2azl,0
1iseyax,0
1irvxmj,0
1irprru,1
1ir6h1v,0
1iqxwc5,1
1iqvp9q,0
1iqnz4c,0
1iqcy0k,0
1ipxjd1,0
1ipqjlp,0
1ipmqq3,0
1iplkzk,0
1iplkof,0
1ipljv2,0
1ip92rh,0
1iow1mm,0
1iov3ud,0
1iol5je,0
1ioafpw,0
1io2ejp,0
1inw9b5,0
1inw163,0
1in4yev,0
1in234c,0
1imtl5t,0
1imo5g0,0
1imh5ks,0
1im6pm4,0
1im6iks,0
1ilxwz3,0
1ilxp91,0
1ilp8tr,1
1il9pq2,0
1ikppob,0
1ik2ce8,0
1ijyn5x,0
1ijygg6,0
1iiwhx5,0
